,Title,Employee,Location,type,Expire_date,catogry
29,Contact Centre Manager,S.A.Knowledge Services (Pvt) Ltd,Colombo,Full-Time,30/05/2022 ,production-operations
30,Specialist - Mobile and Fixed Broadband Operations,Dialog Axiata PLC,Colombo,Full-Time,31/05/2022 ,production-operations
31,Junior Operations Assistant - Boralesgamuwa,Citizens Development Business Finance PLC (CDB),Colombo,Full-Time,27/05/2022 ,production-operations
32,Store Assistant - ගබඩා සහයක,LAUGFS Super,Colombo,Full-Time,27/05/2022 ,production-operations
33,Product Owner	,EY Global Delivery Services,Colombo,Full-Time,27/05/2022 ,production-operations
34,Intern - Technical,John Keells Office Automation (Pvt) Ltd.,Colombo,Full-Time,19/05/2022 ,production-operations
35,"Lathe/CNC Machine Operators, Mould Maker and Labors",Amila Metal Craft (Pvt) Ltd,Colombo,Full-Time,27/05/2022 ,production-operations
36,Intern - Admin / Operations ,John Keells Office Automation (Pvt) Ltd.,Colombo,Full-Time,19/05/2022 ,production-operations
37,Junior Operations Assistant - Mahiyanganaya,Citizens Development Business Finance PLC (CDB),Badulla,Full-Time,27/05/2022 ,production-operations
38,"Junior Executive (Kiln, Crusher, Electrolysis processes) - Katunayake | Male",Ceylon Waste Management Refinery (Private) Limited,"Gampaha,Colombo",Full-Time,23/05/2022 ,production-operations
39,Data Entry Operator / Clerk,LAUGFS Super,Colombo,Full-Time,27/05/2022 ,production-operations
40,Portfolio Manager,Commercial Bank of Ceylon PLC,Colombo,Full-Time,27/05/2022 ,production-operations
41,Chief Information Officer,Commercial Bank of Ceylon PLC,Colombo,Full-Time,27/05/2022 ,production-operations
42,Executive - Customer Care,Asia Asset Finance PLC,Colombo,Full-Time,27/05/2022 ,production-operations
43,Junior Operations Assistant  | Kandy,Citizens Development Business Finance PLC (CDB),Kandy,Full-Time,27/05/2022 ,production-operations
44,Product Executives,Softlogic Retail (Pvt) Ltd,Colombo,Full-Time,27/05/2022 ,production-operations
45,Technical Officer – Network Operation Centre,Dialog Axiata PLC,Colombo,Full-Time,31/05/2022 ,production-operations
46,"Web Production Officer, Global Publishing Services",HSBC Bank,Colombo,Full-Time,27/05/2022 ,production-operations
47,Operations Manager - Customer Relationship Management,Company Name Withheld 250,Colombo,Full-Time,27/05/2022 ,production-operations
48,Senior Assistant - Regulatory Compliance & Monitoring,Nations Trust Bank,Colombo,Full-Time,27/05/2022 ,production-operations
49,Assistant Manager - Business Process Transformation,Dialog Axiata PLC,Colombo,Full-Time,31/05/2022 ,production-operations
50,Executive - Sustainability,Tropicoir Lanka (Pvt) Ltd,Colombo,Full-Time,26/05/2022 ,production-operations
51,Restaurant Hostess,Jagro (Pvt) Ltd,Colombo,Full-Time,26/05/2022 ,production-operations
52,Stores Assistant - Rathmalana/Yakkala,Ideal Group,"Colombo,Gampaha",Full-Time,27/05/2022 ,production-operations
53,Senior Production Manager ,JoLanka (Pvt) Ltd.,"Galle,Colombo,Kalu...",Full-Time,26/05/2022 ,production-operations
54,Analyst - F&A (Oder to Cash),Accenture Lanka,Colombo,Full-Time,26/05/2022 ,production-operations
55,Analyst – Business Transformation | Ekala - Ja Ela,Accenture Lanka,"Colombo,Gampaha",Full-Time,26/05/2022 ,production-operations
56,Senior Analyst – Business Transformation | Ekala - Ja Ela,Accenture Lanka,Gampaha,Full-Time,26/05/2022 ,production-operations
57,Junior Operations Assistants | Kuliyapitiya / Narammala / Giriulla / Mawathagama / Nikawaratiya,Citizens Development Business Finance PLC (CDB),Kurunagala,Full-Time,26/05/2022 ,production-operations
58,Deputy Analyst – F&A (Order to Cash),Accenture Lanka,Colombo,Full-Time,26/05/2022 ,production-operations
59,Manager Quality Assurance and Product Development | Wariyapola,Tropicoir Lanka (Pvt) Ltd,"Colombo,Kurunagala",Full-Time,26/05/2022 ,production-operations
60,Assistant Manager Sales / Sales Executives / Sales Trainees,Company Name Withheld 526,Colombo,Full-Time,25/05/2022 ,production-operations
61,Retail Sales Associate,Petmart PVT Ltd,Colombo,Full-Time,25/05/2022 ,production-operations
62,Junior Operations Assistant - Mawathagama,Citizens Development Business Finance PLC (CDB),Kurunagala,Full-Time,25/05/2022 ,production-operations
63,Junior Operations Assistant - Kalutara,Citizens Development Business Finance PLC (CDB),Kalutara,Full-Time,25/05/2022 ,production-operations
64,Junior Operations Assistant - Vavuniya,Citizens Development Business Finance PLC (CDB),Vavuniya,Full-Time,25/05/2022 ,production-operations
65,Nursery Manager | තවාන් කළමනාකරු,Ramya Horticulture (Pvt) Ltd,Gampaha,Full-Time,25/05/2022 ,production-operations
66,Restaurant Manager | Ahangama - Galle,Concordia Investments Pvt Ltd,Galle,Full-Time,25/05/2022 ,production-operations
67,Operational Executives - Female | Athurugiriya,www.myherbals.lk,Colombo,Full-Time,25/05/2022 ,production-operations
68,Automobile Engineer - Male,Sri Lanka Navy,Colombo,Permanent,05/06/2022 ,production-operations
69,පළපුරුදු අයිල් මාස්ටර් ඔපරේටර්  - අවිස්සාවේල්ල | Experienced Isle Master Operator - Avissawella,John Keells Logistics (Pvt) Ltd,Colombo,Full-Time,26/05/2022 ,production-operations
70,Pastry Kitchen - Sous Chef - Commis I,Jagro (Pvt) Ltd,Colombo,Full-Time,25/05/2022 ,production-operations
71,Operation Supervisor - Rajagiriya,John Keells Logistics (Pvt) Ltd,"Colombo,Gampaha",Full-Time,25/05/2022 ,production-operations
72,Assistant Manager - Academic Operations,ESOL College,Colombo,Full-Time,25/05/2022 ,production-operations
73,Assistant - Financial Crime Compliance (Transaction monitoring),Nations Trust Bank,Colombo,Full-Time,25/05/2022 ,production-operations
74,Executive - Operations,Abans PLC,Colombo,Full-Time,25/05/2022 ,production-operations
75,Delivery Handling Supervisor - Colombo,Pizza Hut Sri Lanka,Colombo,Full-Time,24/05/2022 ,production-operations
76,Junior Operations Assistant - Dambulla,Citizens Development Business Finance PLC (CDB),Matale,Full-Time,25/05/2022 ,production-operations
77,Junior Operations Assistant - Kaduruwela,Citizens Development Business Finance PLC (CDB),Polonnaruwa,Full-Time,25/05/2022 ,production-operations
78,Junior Operations Assistant - Chilaw,Citizens Development Business Finance PLC (CDB),Puttalam,Full-Time,25/05/2022 ,production-operations
79,Junior Operations Assistant - Elakanda,Citizens Development Business Finance PLC (CDB),Gampaha,Full-Time,25/05/2022 ,production-operations
80,Trainee Officer - Finance Operations | Rajagiriya,LOLC Holdings PLC,Colombo,Full-Time,24/05/2022 ,production-operations
81,දෙපාර්තමේන්තු සුපරීක්ෂක (පුහුණු) - (කාන්තා / පිරිමි),Keells ,IslandWide,Full-Time,24/05/2022 ,production-operations
82,Chief Operations Officer - Cafe Sector,Softlogic Restaurants Pvt Ltd,Colombo,Full-Time,24/05/2022 ,production-operations
83,දෙපාර්තමේන්තු සුපරීක්ෂක - පාරිභෝගික සම්බන්ධතා නිලධාරී - (කාන්තා / පිරිමි),Keells ,Colombo,Full-Time,24/05/2022 ,production-operations
84,දෙපාර්තමේන්තු සුපරීක්ෂක - පාරිභෝගික සම්බන්ධතා නිලධාරී - (කාන්තා / පිරිමි),Keells ,Colombo,Full-Time,24/05/2022 ,production-operations
85,දෙපාර්තමේන්තු සුපරීක්ෂක (නුපුහුණු) - (කාන්තා / පිරිමි),Keells ,IslandWide,Full-Time,24/05/2022 ,production-operations
86,Site Supervisor - Road Development,Winway Engineering (Private) Limited,"Colombo,Gampaha,Ka...",Full-Time,24/05/2022 ,production-operations
87,Sales Representative,Dewma Consumer Products (Pvt) Ltd,Gampaha,Full-Time,24/05/2022 ,production-operations
88,Senior Relationship Assistant - Business Banking,Nations Trust Bank,Colombo,Full-Time,24/05/2022 ,production-operations
89,Internship Training Opportunities - Operations/Management,Dialog Finance PLC,Colombo,Full-Time,24/05/2022 ,production-operations
90,Bottle Production Officer / Technical Officer - බෝතල් නිශ්පාදන අශ  නිලධාරී/ තාක්ෂණික නිලධාරී ,Janet Lanka (Pvt) Ltd,"Colombo,Kalutara",Full-Time,20/05/2022 ,production-operations
91,Junior Executive - Operations (European Market),LOLC Holdings PLC,Colombo,Full-Time,23/05/2022 ,production-operations
92,Junior Operations Assistant  | Badulla,Citizens Development Business Finance PLC (CDB),Badulla,Full-Time,24/05/2022 ,production-operations
93,Junior Operations Assistant  | Galle,Citizens Development Business Finance PLC (CDB),Galle,Full-Time,24/05/2022 ,production-operations
94,Plantation Specialist - Internal Audit - Plantation Sector,LOLC Holdings PLC,Colombo,Full-Time,24/05/2022 ,production-operations
95,Executive - Production ,Texlan Center (Pvt) Ltd,Gampaha,Full-Time,24/05/2022 ,production-operations
96,Lead - Business Operations & Projects,LOLC Holdings PLC,Colombo,Full-Time,23/05/2022 ,production-operations
97,Head of Deposits,Abans Finance PLC,Colombo,Full-Time,24/05/2022 ,production-operations
98,Associate Operations Analyst,Synergen Health,Colombo,Full-Time,24/05/2022 ,production-operations
99,Trainee Restaurant Manager,Bakes By Bella,Colombo,Full-Time,23/05/2022 ,production-operations
