,Title,Employee,Location,type,Expire_date,catogry
53,RPA Developer,CONIFS GLOBAL,"Colombo,WorkingFro...",Full-Time,24/05/2022 ,remote
54,DevOps Engineer (Work From Home) ,AcademX Sri Lanka (PVT) Ltd.,"WorkingFromHome,I...",Full-Time,24/05/2022 ,remote
55,Junior Project Manager (WORK FROM HOME) ,3CS,"Colombo,WorkingFro...",Full-Time,24/05/2022 ,remote
56,.NET / React Full Stack Developer,VARStreet Software India Pvt Ltd,"WorkingFromHome,I...",Full-Time,24/05/2022 ,remote
57,Software Developer,SmilBee,"WorkingFromHome,I...",Full-Time,24/05/2022 ,remote
58,Azure Integration Developer,CONIFS GLOBAL,"Colombo,WorkingFro...",Full-Time,24/05/2022 ,remote
59,Software Developer / Senior Software Developer (Full Stack),VARANK Tech Pvt Ltd,"WorkingFromHome,I...",Full-Time,24/05/2022 ,remote
60,Senior Software Engineer - .NET (Work from Home),Random Software Ltd,"Kandy,WorkingFrom...",Full-Time,24/05/2022 ,remote
61,Software Engineer - .NET (Work from Home),Random Software Ltd,"Colombo,WorkingFro...",Full-Time,24/05/2022 ,remote
62,Tech Lead (Javascript),Random Software Ltd,"Colombo,Kandy,Kega...",Full-Time,22/05/2022 ,remote
63,Ads Specialist (Google & Facebook)  (Freelance / Work From Home),Digital Content Kings,"Colombo,WorkingFro...",Full-Time,19/05/2022 ,remote
64,Senior Software Engineer - Angular (Work from Home),Random Software Ltd,"WorkingFromHome,I...",Full-Time,24/05/2022 ,remote
65,Tech Lead (.NET),Random Software Ltd,"Colombo,Kandy,Kega...",Full-Time,22/05/2022 ,remote
66,PPC (Pay Per Click) Specialist  (Freelance / Work From Home),Digital Content Kings,"Colombo,WorkingFro...",Full-Time,19/05/2022 ,remote
67,PA to Director  (Freelance / Work From Home),Digital Content Kings,"Colombo,WorkingFro...",Freelance,19/05/2022 ,remote
68,Senior Frontend WordPress Developer - Freelance / Work From Home,Digital Content Kings,"Colombo,WorkingFro...",Full-Time,19/05/2022 ,remote
69,QA Engineers (WORK FROM HOME) ,3CS,"Colombo,WorkingFro...",Full-Time,24/05/2022 ,remote
70,UI/UX Graphic Designer (Freelance / Work From Home),Digital Content Kings,"WorkingFromHome,I...",Full-Time,19/05/2022 ,remote
71,Python Developer,Insight X,"Colombo,WorkingFro...",Full-Time,19/05/2022 ,remote
72,Full Stack Developer (with Hosting Knowledge + Team Management) | Freelance ,Digital Content Kings,"Colombo,WorkingFro...",Freelance,19/05/2022 ,remote
73,Android Developer,DX Business Group,"WorkingFromHome,I...",Full-Time,19/05/2022 ,remote
74,Software Engineers / Senior Software Engineers,Infosoft Lanka Pvt. Ltd.,"WorkingFromHome,C...",Full-Time,19/05/2022 ,remote
75,Content/SEO Manager/Blog Writer (Freelance / Work From Home),Digital Content Kings,"Colombo,WorkingFro...",Freelance,19/05/2022 ,remote
76,Digital Advertising Specialist  - Full Time,Digital Content Kings,"WorkingFromHome,I...",Full-Time,19/05/2022 ,remote
77,Digital Marketing Coordinator   (Freelance / Work From Home),Digital Content Kings,"WorkingFromHome,I...",Full-Time,19/05/2022 ,remote
78,"Senior Javascript App Developer, Node.js / React - Work From Home",Dex Labs Sdn. Bhd.,"WorkingFromHome,I...",Full-Time,19/05/2022 ,remote
79,Digital Advertising Specialist  - Freelance / Work From Home,Digital Content Kings,"WorkingFromHome,I...",Full-Time,19/05/2022 ,remote
80,Senior Data Engineer - Work From Home,DigiConsult,"WorkingFromHome,I...",Full-Time,18/05/2022 ,remote
81,Senior UI/UX Designer,DigiConsult,"WorkingFromHome,I...",Full-Time,18/05/2022 ,remote
82,.Net - Software Engineer (Work From Home),Arinos Lanka Co (Pvt) Ltd,"ForeignJob,Island...",Full-Time,18/05/2022 ,remote
83,Senior Digital Media Manager,InGame Entertainment PVT LTD,"WorkingFromHome,I...",Full-Time,19/05/2022 ,remote
84,Full Stack Developer,CareerCo Jobs,"WorkingFromHome,I...",Full-Time,18/05/2022 ,remote
85,Technical Lead (Work From Home /USD Pegged) ,Arinos Lanka Co (Pvt) Ltd,"IslandWide,Working...",Full-Time,18/05/2022 ,remote
86,Software Engineer | React,Sonasu,"Colombo,WorkingFro...",Full-Time,18/05/2022 ,remote
87,Senior Salesforce Developer ,DigiConsult,"WorkingFromHome,I...",Full-Time,18/05/2022 ,remote
88,Full Stack Java Architect (Work From Home/ USD Pegged) ,Arinos Lanka Co (Pvt) Ltd,"IslandWide,Working...",Full-Time,18/05/2022 ,remote
89,.Net - Technical Lead ( Work From Home/ USD salary pegged) ,Arinos Lanka Co (Pvt) Ltd,"IslandWide,Working...",Full-Time,18/05/2022 ,remote
90,Implementation Engineer (HRIS),Cemex Software (Pvt) Ltd,"Colombo,WorkingFro...",Full-Time,17/05/2022 ,remote
91,Backend PHP Engineer,Ofload,"WorkingFromHome,I...",Full-Time,17/05/2022 ,remote
92,PHP Software Developer - UnPaid / Volunteer - Work From Home,Skilled Up Life,"WorkingFromHome,I...",Part-Time,31/05/2022 ,remote
93,Full Stack Software Engineers - Work From Home,MYND Innovation,"Colombo,WorkingFro...",Full-Time,25/05/2022 ,remote
94,.Net Developer,Virtue Recruit,"WorkingFromHome,I...",Full-Time,17/05/2022 ,remote
95,Senior Software Engineer,Cemex Software (Pvt) Ltd,"Colombo,WorkingFro...",Full-Time or Part-Time,17/05/2022 ,remote
96,Full Stack Software Engineers- Java - Work From Home,MYND Innovation,"Colombo,WorkingFro...",Full-Time,25/05/2022 ,remote
97,Full Stack Java Developers,TrumpCode (Pvt) Ltd,"WorkingFromHome,I...",Full-Time,17/05/2022 ,remote
98,Full Stack Engineer (In-house Development),LearnWare (Pvt) Ltd,"Colombo,WorkingFro...",Full-Time,17/05/2022 ,remote
99,Machine Learning / Artificial Intelligence Engineer,Yulusa,"WorkingFromHome,I...",Full-Time,17/05/2022 ,remote
100,Growth Hacker - UnPaid/Volunteer - Work From Home,Skilled Up Life,"WorkingFromHome,I...",Part-Time,31/05/2022 ,remote
101,Software Tester - UnPaid/Volunteer - Work From Home,Skilled Up Life,"WorkingFromHome,I...",Part-Time,31/05/2022 ,remote
102,Software Developer,Iclick Online technology Ltd,"WorkingFromHome,I...",Full-Time,20/05/2022 ,remote
103,Sales & Growth Marketing – UnPaid/Volunteer - Work From Home,Skilled Up Life,"WorkingFromHome,I...",Part-Time,31/05/2022 ,remote
104,Software Engineer - Front-End,Sentient,"Colombo,WorkingFro...",Full-Time,25/05/2022 ,remote
105,Sales Executive,W Trading,Colombo,Full-Time,25/05/2022 ,remote
106,HR (CloudInfoSystems LLC) - UnPaid/Volunteer - Work From Home,Skilled Up Life,"WorkingFromHome,I...",Part-Time,31/05/2022 ,remote
107,HR (Simplifai Systems Limited) - UnPaid/Volunteer - Work From Home,Skilled Up Life,"WorkingFromHome,I...",Part-Time,31/05/2022 ,remote
108,Business Development Representative - UnPaid/Volunteer - Work From Home,Skilled Up Life,"WorkingFromHome,I...",Part-Time,31/05/2022 ,remote
109,Market Analysis and Positioning - UnPaid/Volunteer - Work From Home,Skilled Up Life,"WorkingFromHome,I...",Part-Time,31/05/2022 ,remote
