,Title,Employee,Location,type,Expire_date,catogry
22,Trainees - Operations / Finance / Gold Loans,Asia Asset Finance PLC,IslandWide,Full-Time,30/05/2022 ,accounting
23,Senior Accounts Executive - Male | Gampola,SPC Consultants Pvt Ltd,Kandy,Full-Time,30/05/2022 ,accounting
24,Business Analyst,Hitachi Digital Payment Solutions Limited,Colombo,Full-Time,30/05/2022 ,accounting
25,Junior Executive - Reconciliations,Dialog Finance PLC,Colombo,Full-Time,30/05/2022 ,accounting
26,Management Trainee Programme ,Keells ,Colombo,Full-Time,30/05/2022 ,accounting
27,Auditors ,Ernst & Young,Colombo,Urgent,17/05/2022 ,accounting
28,Gold Loans Pawning Officers - Executive/Assistants,Asia Asset Finance PLC,"Colombo,Galle,Jaff...",Full-Time,30/05/2022 ,accounting
29,Business Development Officers - Kandy / Kurunegala,Nations Trust Bank,"Kandy,Kurunagala",Full-Time,30/05/2022 ,accounting
30,Audit Executive,Softlogic Retail (Pvt) Ltd,Colombo,Full-Time,27/05/2022 ,accounting
31,Assistant Accountant,Hitachi Digital Payment Solutions Limited,Colombo,Urgent,20/05/2022 ,accounting
32,Cashier | AMW Capital Leasing and Finance PLC | Union Place,AMW Capital Leasing & Finance PLC,Colombo,Full-Time,12/06/2022 ,accounting
33,Accountant,InGame Entertainment PVT LTD,"WorkingFromHome,I...",Full-Time,27/05/2022 ,accounting
34,මුදල් අයකැමි - Cashier | Islandwide,LAUGFS Super,IslandWide,Urgent,17/05/2022 ,accounting
35,Investment Analyst ,Helios Ventures,Colombo,Full-Time,20/05/2022 ,accounting
36,Junior Operations Assistant - Matugama,Citizens Development Business Finance PLC (CDB),Kalutara,Full-Time,27/05/2022 ,accounting
37,Business Units Finance Manager | AMW | Union Place,Associated Motorways (Pvt) Limited (AMW),Colombo,Full-Time,12/06/2022 ,accounting
38,Accounts Assistant - Male,Abans PLC,Colombo,Full-Time,27/05/2022 ,accounting
39,Senior Finance Analyst I2P | AMW | Union Place,Associated Motorways (Pvt) Limited (AMW),Colombo,Full-Time,12/06/2022 ,accounting
40,Senior - Consulting Data Analytics Testing,EY Global Delivery Services,Colombo,Full-Time,27/05/2022 ,accounting
41,Relationship Manager - Corporate ,Ceylon Asset Management Co. Ltd,Colombo,Full-Time,27/05/2022 ,accounting
42,Senior Executive / Royalty Accountant,Adshare,Colombo,Full-Time,27/05/2022 ,accounting
43,Fund Manager,Commercial Bank of Ceylon PLC,Colombo,Full-Time,27/05/2022 ,accounting
44,Senior Audit Executive,Softlogic Retail (Pvt) Ltd,Colombo,Full-Time,27/05/2022 ,accounting
45,Financial Controller,Beijing Enterprises Water Group Limited,Colombo,Full-Time,27/05/2022 ,accounting
46,Senior Assistant - Regulatory Compliance & Monitoring,Nations Trust Bank,Colombo,Full-Time,27/05/2022 ,accounting
47,Junior Internal Auditor - Male,Java Institute For Advanced Technology,Colombo,Full-Time,20/05/2022 ,accounting
48,Portfolio Manager,Commercial Bank of Ceylon PLC,Colombo,Full-Time,27/05/2022 ,accounting
49,Investment Analyst,Commercial Bank of Ceylon PLC,Colombo,Full-Time,27/05/2022 ,accounting
50,Audit Trainee,Asia Asset Finance PLC,Colombo,Full-Time,27/05/2022 ,accounting
51,Lead Associate / Executive (Accounting and Finance) ,The Jobhouse,Colombo,Full-Time,27/05/2022 ,accounting
52,Plantation Specialist - Internal Audit - Plantation Sector,LOLC Holdings PLC,Colombo,Full-Time,27/05/2022 ,accounting
53,Tax Accountant,POP & Co Pty Ltd,"Colombo,WorkingFro...",Full-Time,27/05/2022 ,accounting
54,Executive - Supply Chain,Nawaloka Hospitals PLC,Colombo,Full-Time,27/05/2022 ,accounting
55,Accountant,Abans PLC,Colombo,Full-Time,27/05/2022 ,accounting
56,"Internship Opportunity (Marketing, Internal Audit, Human Resources)",ICT Agency of Sri Lanka,Colombo,Full-Time,27/05/2022 ,accounting
57,External Trainers,Asia Asset Finance PLC,Colombo,Full-Time,27/05/2022 ,accounting
58,Executive - Internal Audit - Plantation Sector,LOLC Holdings PLC,Colombo,Full-Time,27/05/2022 ,accounting
59,Associate (Accounting and Finance),The Jobhouse,Colombo,Full-Time,27/05/2022 ,accounting
60,"Senior Executive - Effectiveness, Process and Risk Management",Dialog Axiata PLC,Colombo,Full-Time,31/05/2022 ,accounting
61,Associate Level II - Tax & Accounting ,GSK Partners,Colombo,Full-Time,27/05/2022 ,accounting
62,Associate Level I - Tax & Accounting ,GSK Partners,Colombo,Full-Time,27/05/2022 ,accounting
63,Walk In interview : Cashier Cum Clerk | Negombo / Matara / Kurunegala,Durdans Hospital,Kurunagala,Full-Time,27/05/2022 ,accounting
64,Assistant Manager - Business Process Transformation,Dialog Axiata PLC,Colombo,Full-Time,31/05/2022 ,accounting
65,Senior Executive - Group Financial Accounting and Reporting,Dialog Axiata PLC,Colombo,Full-Time,26/05/2022 ,accounting
66,Associate Level II - Tax & Accounting ,GSK Partners,Colombo,Full-Time,27/05/2022 ,accounting
67,Accounts Assistant,Softlogic GLOMARK,Colombo,Full-Time,27/05/2022 ,accounting
68,ERP Executive,Ideal Group,Colombo,Full-Time,27/05/2022 ,accounting
69,Call Center Officers - Colombo,Central Finance Company PLC,Colombo,Full-Time,27/05/2022 ,accounting
70,Analyst - F&A (Oder to Cash),Accenture Lanka,Colombo,Full-Time,26/05/2022 ,accounting
71,Deputy Analyst – F&A (Order to Cash),Accenture Lanka,Colombo,Full-Time,26/05/2022 ,accounting
72,Assistant General Manager (Finance) ,National Livestock Development Board,Colombo,Permanent,24/05/2022 ,accounting
73,Manager - Finance ,Company Name Withheld 508,Colombo,Full-Time,26/05/2022 ,accounting
74,Manager - IT Governance,Nations Trust Bank,Colombo,Full-Time,26/05/2022 ,accounting
75,Industry Analyst ,Nations Trust Bank,Colombo,Full-Time,26/05/2022 ,accounting
76,Finance Manager,State Ministry of Rural Housing and Construction and Building Materials Industries Promotion,Colombo,Contract Basis,19/05/2022 ,accounting
77,Finance & Accounting Executive – 1 Year Contract (Ekala - Ja Ela) ,Accenture Lanka,"Colombo,Gampaha",Contract Basis,26/05/2022 ,accounting
78,Internal Audit – Audit Trainee,Citizens Development Business Finance PLC (CDB),Colombo,Full-Time,26/05/2022 ,accounting
79,Junior Executive - Payroll,Accenture Lanka,Colombo,Full-Time,26/05/2022 ,accounting
80,Personal Assistant To Managing Director,Nawaloka Hospitals PLC,Colombo,Full-Time,26/05/2022 ,accounting
81,ERP Consultant - Internship,Ernst & Young,Colombo,Full-Time,17/05/2022 ,accounting
82,Manager - Audit & Assurance,BDO Partners,Colombo,Full-Time,26/05/2022 ,accounting
83,Junior Operations Assistants | Kuliyapitiya / Narammala / Giriulla / Mawathagama / Nikawaratiya,Citizens Development Business Finance PLC (CDB),Kurunagala,Full-Time,26/05/2022 ,accounting
84,Fund Manager,Sri Lanka Navy,Colombo,Permanent,05/06/2022 ,accounting
85,Executive/Senior Executive – Technology Advisory Services ,BDO Partners,Colombo,Full-Time,26/05/2022 ,accounting
86,Supervisor - Audit & Assurance,BDO Partners,Colombo,Full-Time,26/05/2022 ,accounting
87,Agency Manager / Field Manager / Regional Sales Manager / Senior Regional Sales Manager,Company Name Withheld 524,Colombo,Full-Time,26/05/2022 ,accounting
88,Manager - Credit Management,Nations Trust Bank,Colombo,Full-Time,26/05/2022 ,accounting
89,Accounts Executive / Senior Accounts Executive,Emerging Media,Colombo,Full-Time,26/05/2022 ,accounting
90,Associate Manager - Internal Audit - Darley Road Insurance Premises,LOLC Holdings PLC,Colombo,Full-Time,25/05/2022 ,accounting
91,Director,Institute of Human Resource Advancement,Colombo,Permanent,30/05/2022 ,accounting
92,Fund Accountant,HSBC Bank,Colombo,Full-Time,25/05/2022 ,accounting
93,Internal Auditor : Male,Trans Gulf Colombo (Pvt) Ltd,Colombo,Full-Time,18/05/2022 ,accounting
94,Sales Executives / Assistant Business Promotion Manager / Business Promotion Manager ,Company Name Withheld 527,Colombo,Full-Time,25/05/2022 ,accounting
95,Cash Collector - Seeduwa / මුදල් අයකැමියන් - සීදුව,Abans PLC,Gampaha,Full-Time,25/05/2022 ,accounting
96,Analyst - Personal Finance,PlanLogic,Colombo,Full-Time,25/05/2022 ,accounting
97,Finance Business Partner – Modern Trade,Unilever Sri Lanka,Colombo,Full-Time,25/05/2022 ,accounting
98,Procurement Manager – Logistics Operations & 3P Manufacturing,Unilever Sri Lanka,Colombo,Full-Time,26/05/2022 ,accounting
99,Country Finance Manager ,Unilever Sri Lanka,Colombo,Full-Time,25/05/2022 ,accounting
100,Relationship Manager - Private Banking,Nations Trust Bank,Colombo,Full-Time,24/05/2022 ,accounting
101,Senior Cashier - Finance | AMW | Union Place,Associated Motorways (Pvt) Limited (AMW),Colombo,Full-Time,09/06/2022 ,accounting
102,Accounts Assistant,Creative Software,Colombo,Full-Time,25/05/2022 ,accounting
103,Fund Administrator,HSBC Bank,Colombo,Full-Time,25/05/2022 ,accounting
104,Delivery Managers / Delivery Leads – Investment Research,Acuity Knowledge Partners,Colombo,Full-Time,25/05/2022 ,accounting
105,Trainee Credit Executive,Abans PLC,Colombo,Full-Time,24/05/2022 ,accounting
106,Delivery Managers / Delivery Leads - Fixed Income and Credit Research ,Acuity Knowledge Partners,Colombo,Full-Time,25/05/2022 ,accounting
107,Senior Relationship Assistant - Business Banking,Nations Trust Bank,Colombo,Full-Time,24/05/2022 ,accounting
108,Chief Operations Officer - Cafe Sector,Softlogic Restaurants Pvt Ltd,Colombo,Full-Time,24/05/2022 ,accounting
109,Deputy Relationship Manager - Private Banking,Nations Trust Bank,Colombo,Full-Time,24/05/2022 ,accounting
110,Accountant,Serendib Prime Seafood Pvt Ltd,Gampaha,Full-Time,24/05/2022 ,accounting
111,Audit Trainee,Asia Asset Finance PLC,Colombo,Full-Time,24/05/2022 ,accounting
112,Assistant Finance Manager - Record to Report (R2R),Unilever Sri Lanka,Colombo,Permanent,24/05/2022 ,accounting
113,Store Keeper - Katunayake BIA,Burger King,Gampaha,Full-Time,24/05/2022 ,accounting
114,Deputy Manager - Loan Review Mechanism,Nations Trust Bank,Colombo,Full-Time,24/05/2022 ,accounting
115,Deputy Manager - Impairment,Nations Trust Bank,Colombo,Full-Time,24/05/2022 ,accounting
116,Audit Assistant,HDFC Bank of Sri Lanka,Colombo,Full-Time,24/05/2022 ,accounting
117,Senior Executive - Sales (Insurance),Ideal Group,Colombo,Full-Time,24/05/2022 ,accounting
118,Assistant Manager - Sales (Insurance),Ideal Group,Colombo,Full-Time,24/05/2022 ,accounting
119,Trainee Officer - Finance Operations | Rajagiriya,LOLC Holdings PLC,Colombo,Full-Time,24/05/2022 ,accounting
120,Head of Deposits,Abans Finance PLC,Colombo,Full-Time,24/05/2022 ,accounting
121,Deputy Manager - Financial Crime Compliance (Transaction Monitoring),Nations Trust Bank,Colombo,Permanent,24/05/2022 ,accounting
122,Assistant Accountant,ReapDigital (Private) Limited,Colombo,Full-Time,23/05/2022 ,accounting
123,Backup Cashier - Colombo,LOLC Development Finance,Colombo,Full-Time,23/05/2022 ,accounting
124,Senior Business Analyst,Hitachi Digital Payment Solutions Limited,Colombo,Full-Time,24/05/2022 ,accounting
125,Accountant,Durdans Hospital,Colombo,Full-Time,22/05/2022 ,accounting
