,Title,Employee,Location,type,Expire_date,catogry
58,AC Technician - කාර්මික ශිල්පී - වායු සමීකරණ,Vogue Jewellers (Pvt) Ltd,Colombo,Full-Time,26/05/2022 ,retail
59,Sales Executives - Lifestyle Brands,Abans PLC,Colombo,Full-Time,26/05/2022 ,retail
60,Walk In Interview : Customer Service Assistant / Cashier / Hot Kitchen / Bakery ,Keells ,Colombo,Full-Time,26/05/2022 ,retail
61,Customer Service Assistant (Trainee / Experienced) - Delkanda,Softlogic GLOMARK,Colombo,Full-Time,25/05/2022 ,retail
62,Sales Colleague - Islandwide ,ODEL PLC,IslandWide,Full-Time,25/05/2022 ,retail
63,Sales Colleague - Fashion,ODEL PLC,Colombo,Full-Time,25/05/2022 ,retail
64,Fashion Consultant / Trainee Fashion Consultant,ODEL PLC,Colombo,Full-Time,25/05/2022 ,retail
65,පාරිභෝගික සේවා සහායක- (Customer Service Assistant) | Islandwide,LAUGFS Super,IslandWide,Full-Time,17/05/2022 ,retail
66,Business Analyst Cum IT Solutions Architect,Abans PLC,Colombo,Full-Time,25/05/2022 ,retail
67, ඖෂධවේදීන් -  Pharmacist /  ඖෂධවේදී සහායකයින් -  Pharmacy Assistant | Islandwide,LAUGFS Super,"Colombo,IslandWide",Full-Time,17/05/2022 ,retail
68,Department Manager - Fashion,ODEL PLC,Colombo,Full-Time,25/05/2022 ,retail
69,Store Manager - Kandy / Kurunegala,ODEL PLC,"Kandy,Kurunagala",Full-Time,25/05/2022 ,retail
70,Retail Sales Associate,Petmart PVT Ltd,Colombo,Full-Time,25/05/2022 ,retail
71,Commi I/ Commi II / Commi III / Cashier - (Trainee/Experienced) - Delkanda,Softlogic GLOMARK,Colombo,Full-Time,25/05/2022 ,retail
72,Operational Executives - Female | Athurugiriya,www.myherbals.lk,Colombo,Full-Time,25/05/2022 ,retail
73,Barista ,Softlogic GLOMARK,Colombo,Full-Time,25/05/2022 ,retail
74,Technical Officer,Softlogic Retail (Pvt) Ltd,Colombo,Full-Time,25/05/2022 ,retail
75,Sales Coordinator - Female | Colombo / Kandy ,Rancrisp,"Colombo,Kandy",Full-Time,25/05/2022 ,retail
76,ගෘහ විදුලි උපකරණ කාර්මික ශිල්පීන් - Household Electrical Appliances Technician | Wellawatta,Abans PLC,Colombo,Full-Time,25/05/2022 ,retail
77,Trolly Pusher & Baggers - Part Time - Malabe,Softlogic GLOMARK,Colombo,Part-Time,25/05/2022 ,retail
78,Commi I/ Commi II / Commi III / Cashier - (Trainee/Experienced) - Kottawa,Softlogic GLOMARK,Colombo,Full-Time,25/05/2022 ,retail
79,Commi I/ Commi II / Commi III / Cashier - (Trainee/Experienced) - Mount Lavania,Softlogic GLOMARK,Colombo,Full-Time,25/05/2022 ,retail
80,Showroom Sales Representatives - Male (Colombo),Abans PLC,Colombo,Full-Time,25/05/2022 ,retail
81,Customer Relations Executives,Abans PLC,Gampaha,Full-Time,25/05/2022 ,retail
82,Field Collection Executives - ක්ෂේත්‍ර එකතු කිරීමේ විධායකයින්,Abans PLC,Colombo,Full-Time,25/05/2022 ,retail
83,Executive - Operations,Abans PLC,Colombo,Full-Time,25/05/2022 ,retail
84,Storekeeper | Nugegoda,Abans PLC,Colombo,Full-Time,25/05/2022 ,retail
85,ගබඩා භාරකරු / ගබඩා සහායකයා - කළුතර / සීදූව | Store Keeper / Store Helper - Kalutara / Seeduwa ,Abans PLC,"Gampaha,Kalutara",Full-Time,25/05/2022 ,retail
86,Trainee / Electronic Technician,Abans PLC,Colombo,Full-Time,25/05/2022 ,retail
87,Junior Customer Care Executive,Abans PLC,Colombo,Full-Time,25/05/2022 ,retail
88,"Merchandisers - Negombo, Chilaw, Nuwara Eliya, Hatton, Batticaloa, Galle, Matara, Ratnapura, Colombo",Abans PLC,"Colombo,Galle,Gamp...",Full-Time,25/05/2022 ,retail
89,Technical Officer,Softlogic Retail (Pvt) Ltd,Colombo,Full-Time,25/05/2022 ,retail
90,Marketing Executives - Male,Fair Price Super Ceylon (Pvt) Ltd,Colombo,Full-Time,24/05/2022 ,retail
91,Retail Store Manager,Company Name Withheld 519,Colombo,Full-Time,24/05/2022 ,retail
92,Showroom Sales Executive | Female,Prudential International (Pvt) Ltd,Colombo,Full-Time,24/05/2022 ,retail
93,Sales Executive | Wattala,Softlogic Retail (Pvt) Ltd,Gampaha,Full-Time,24/05/2022 ,retail
94,Fashion Sales Executive ,ODEL PLC,Colombo,Full-Time,25/05/2022 ,retail
95,Sales and Marketing Executive - Female,Ceylon Pick Multi Trading (Pvt) Ltd,Colombo,Full-Time,24/05/2022 ,retail
96,Interior Designer,ODEL PLC,Colombo,Full-Time,25/05/2022 ,retail
97,Merchandiser,ODEL PLC,Colombo,Full-Time,25/05/2022 ,retail
98,Showroom Sales Representatives - Colombo/ Kandy - Lifestyle Brands,Abans PLC,"Colombo,Kandy",Full-Time,24/05/2022 ,retail
99,Sales Executive ,Zephy,Colombo,Full-Time,24/05/2022 ,retail
100,Senior Digital Media Executive ,Softlogic Retail (Pvt) Ltd,Colombo,Full-Time,24/05/2022 ,retail
101,BPO Executive/BPO Analyst,HCL Technologies Lanka (Private) Limited,Colombo,Full-Time,24/05/2022 ,retail
102,Commi i / Commi ii / Commi iii,Softlogic Retail (Pvt) Ltd,Colombo,Full-Time,24/05/2022 ,retail
103,Senior Executive / Executive - Digital Marketing,Abans PLC,Colombo,Full-Time,24/05/2022 ,retail
104,ලොරි සහකාර - එන්ඩරමුල්ල  / අවිස්සාවේල්ල | Lorry Assistant - Enderamulla/Avissawella,John Keells Logistics (Pvt) Ltd,"Colombo,Gampaha",Full-Time,24/05/2022 ,retail
105,දෙපාර්තමේන්තු සුපරීක්ෂක - මස් සහ මාළු අංශය - (පුහුණු) - (කාන්තා / පිරිමි),Keells ,Colombo,Full-Time,24/05/2022 ,retail
106,Receptionist Cum Telephone Operator,Softlogic Retail (Pvt) Ltd,Colombo,Full-Time,24/05/2022 ,retail
107,Trolly Pusher & Baggers - Part Time - Thalawathugoda ,Softlogic GLOMARK,Colombo,Part-Time,24/05/2022 ,retail
108,Business Development Executive ,Kay Jay Electronics (Pvt) Ltd,Colombo,Full-Time,24/05/2022 ,retail
109,දෙපාර්තමේන්තු සුපරීක්ෂක - මස් සහ මාළු අංශය - (පුහුණු) - (කාන්තා / පිරිමි),Keells ,Colombo,Full-Time,24/05/2022 ,retail
110,Manager,The Jobhouse,Colombo,Full-Time,18/05/2022 ,retail
111,Software Engineers - .Net,Abans PLC,Colombo,Full-Time,19/05/2022 ,retail
112,Senior Executive / Executive - Digital Marketing,Abans PLC,Colombo,Full-Time,17/05/2022 ,retail
113,Sales Executive - Castrol Lubricants| AMW | Colombo,Associated Motorways (Pvt) Limited (AMW),Colombo,Full-Time,05/06/2022 ,retail
114,Sales Executives - Male | විකුණුම් විධායකයින් - පිරිමි,Company Name Withheld 515,"Colombo,Gampaha",Full-Time,19/05/2022 ,retail
115,Executive - Facilities Management,ODEL PLC,Kandy,Full-Time,24/05/2022 ,retail
116,Technical Documentation Executive - Software Development,Abans PLC,Colombo,Full-Time,20/05/2022 ,retail
117,Senior Software Engineer - .Net,Abans PLC,Colombo,Full-Time,19/05/2022 ,retail
118,Finance Executive,ODEL PLC,Colombo,Full-Time,23/05/2022 ,retail
119,Opportunities for Senior Citizen – Cashier - Battaramulla / Piliyandala / Boralesgamuwa,Keells ,Colombo,Part-Time,20/05/2022 ,retail
120,Assistant Quality Assurance Manager - Private Label & Imported food & non-food,Softlogic GLOMARK,Colombo,Full-Time,19/05/2022 ,retail
121,Sales Executive - Kandy ,ODEL PLC,Kandy,Full-Time,19/05/2022 ,retail
122,Salon Manager,Shimmer Salon,Kalutara,Full-Time,19/05/2022 ,retail
123,Senior Analyst (Team Lead) – Procurement Merchandiser  | Ja Ela - Ekala,Accenture Lanka,Gampaha,Full-Time,19/05/2022 ,retail
124,Technical Lead / Senior Technical Lead (SAP MM Consultant) ,HCL Technologies Lanka (Private) Limited,Colombo,Full-Time,19/05/2022 ,retail
125,Technical Lead / Senior Technical Lead (SAP ABAP Consultant),HCL Technologies Lanka (Private) Limited,Colombo,Full-Time,19/05/2022 ,retail
126,Junior Executive,Abans PLC,Colombo,Full-Time,18/05/2022 ,retail
127,Packaging Development Assistant – Colombo 2,Spa Ceylon Luxury Ayurveda,Colombo,Full-Time,17/05/2022 ,retail
128,Hair Stylist and Beauticians,Shimmer Salon,Kalutara,Full-Time,19/05/2022 ,retail
129,Device Sales Team,Stelacom (Pvt) Ltd,Colombo,Full-Time,18/05/2022 ,retail
130,MIS Executive,Abans PLC,Colombo,Full-Time,18/05/2022 ,retail
