,Title,Employee,Location,type,Expire_date,catogry
57,Branch In Charge (Executive/Senior Executive) - Naula/ Katugastota/ Badulla/ Batticaloa/ Vavuniya/ Mannar/ Jaffna/ Bogawantalawa/ Agarapathana/ Pottuvil/ Bogawantalawa/ Agarapathana/ Wattegama/ Hawaeliya/ Badulla,Asia Asset Finance PLC,"Kandy,Ampara,Badul...",Full-Time,30/05/2022 ,sales
58,Branch Manager ,Asia Asset Finance PLC,IslandWide,Full-Time,30/05/2022 ,sales
59,Operations Manager (Digital) - Immediate Hire,Visual Studios,Colombo,Full-Time,30/05/2022 ,sales
60,Business Development and Sales ,The Jobhouse,Colombo,Full-Time,30/05/2022 ,sales
61,Intern – Marketing,Unilever Sri Lanka,Colombo,Full-Time,30/05/2022 ,sales
62,Digital Marketing Strategist ,Visual Studios,"WorkingFromHome,I...",Part-Time,30/05/2022 ,sales
63,Internship Training Opportunities - Sales/Marketing,Dialog Finance PLC,Colombo,Full-Time,30/05/2022 ,sales
64,Graphic Visual Designer / Junior Designer,Magic Labs,Colombo,Full-Time,30/05/2022 ,sales
65,Contact Centre Manager,S.A.Knowledge Services (Pvt) Ltd,Colombo,Full-Time,30/05/2022 ,sales
66,TikTok Marketing Executive/ Content Creater  (Hybrid) ,XpressJobs ,"Colombo,WorkingFro...",Part-Time,30/05/2022 ,sales
67,Sales Officer - Colombo ,Dialog Finance PLC,Colombo,Full-Time,30/05/2022 ,sales
68,Sales Executive - Fixed Deposits | AMW Capital Leasing and Finance PLC | Union Place,AMW Capital Leasing & Finance PLC,Colombo,Full-Time,20/05/2022 ,sales
69,Trainee Sales Officers - Western Province,Dialog Finance PLC,"Colombo,Gampaha,Ka...",Full-Time,30/05/2022 ,sales
70,Marketing Communication Executive,Tropicoir Lanka (Pvt) Ltd,Colombo,Full-Time,27/05/2022 ,sales
71,Market Analyst | AMW Capital Leasing and Finance PLC | Kiribathgoda,AMW Capital Leasing & Finance PLC,Gampaha,Full-Time,12/06/2022 ,sales
72,Trainee Call Center Executive ,S.A.Knowledge Services (Pvt) Ltd,Colombo,Full-Time,19/05/2022 ,sales
73,Senior Sales Executive (Real Estate),Vogue Real Estate (Pvt) Ltd,Colombo,Full-Time,20/05/2022 ,sales
74,Customer Service Executive (Male/Female),Copreus (Pvt) Ltd,Colombo,Full-Time,19/05/2022 ,sales
75,Graphic Designer,NEOMED INTERNATIONAL,Colombo,Full-Time,26/05/2022 ,sales
76,Senior Retail Sales Associates (Credit Cards) ,HSBC Sri Lanka,Colombo,Full-Time,26/05/2022 ,sales
77,Branch Managers / In - Charge,Asia Asset Finance PLC,"Colombo,Kandy,Jaff...",Full-Time,27/05/2022 ,sales
78,Digital Marketing - Female,Helios Ventures,Colombo,Full-Time,27/05/2022 ,sales
79,Sales Representatives,Ceynergy Insurance Brokers,Colombo,Full-Time,25/05/2022 ,sales
80,Showroom Managers/Showroom Staffs,Aroma Bliss Ceylon,Colombo,Full-Time,27/05/2022 ,sales
81,Marketing Executive - Female,Prime Entertainment,Colombo,Full-Time,27/05/2022 ,sales
82,Business Development Executive (Female) ,Millerholz (Pvt) Ltd,Colombo,Full-Time,27/05/2022 ,sales
83,Digital Marketing Executive,International Techno-Marketing Services (Pvt) Ltd,Colombo,Full-Time,27/05/2022 ,sales
84,Digital Marketing Executives,College of Contract Management United Kingdom,Colombo,Permanent,27/05/2022 ,sales
85,Sales Representative,Piyadasa Distributors (Pvt) Ltd,Colombo,Full-Time,27/05/2022 ,sales
86,Sales Executives - Moratuwa,Softlogic Retail (Pvt) Ltd,Colombo,Full-Time,27/05/2022 ,sales
87,Sales & Marketing Executives ,Lion Express,Colombo,Full-Time,27/05/2022 ,sales
88,Product Executives,Softlogic Retail (Pvt) Ltd,Colombo,Full-Time,27/05/2022 ,sales
89,Sales Executive ,NextEn (Pvt) Ltd,Colombo,Full-Time,27/05/2022 ,sales
90,Sales Officers - Sabaragamuwa Province,Dialog Finance PLC,"Kegalle,Ratnapura",Full-Time,27/05/2022 ,sales
91,Trainee Sales Officers - Sabaragamuwa Province ,Dialog Finance PLC,"Kegalle,Ratnapura",Full-Time,27/05/2022 ,sales
92,Sales Executives / Sales Associate /  Junior Sales Associates,Global Leading Conferences (Pvt.) Ltd,Colombo,Full-Time,27/05/2022 ,sales
93,Digital Marketing Specialist (Female),SIEM Galle Campus,Galle,Full-Time,27/05/2022 ,sales
94,Call Centre Telemarketing Executives,Intellize Technologies,Colombo,Full-Time,27/05/2022 ,sales
95,Assistant Manager – Inbound Tours (Male / Female),Star Quest Company (Pvt) Ltd ,Colombo,Full-Time,27/05/2022 ,sales
96,Creative Designer,Dinesh Consultancy,Colombo,Full-Time,27/05/2022 ,sales
97,Trainee Sales Officers - Uva Province,Dialog Finance PLC,"Badulla,Moneragala",Full-Time,27/05/2022 ,sales
98,Senior Executive / Royalty Accountant,Adshare,Colombo,Full-Time,27/05/2022 ,sales
99,Relationship Manager - Corporate ,Ceylon Asset Management Co. Ltd,Colombo,Full-Time,27/05/2022 ,sales
100,"Internship Opportunity (Marketing, Internal Audit, Human Resources)",ICT Agency of Sri Lanka,Colombo,Full-Time,27/05/2022 ,sales
