,Title,Employee,Location,type,Expire_date,catogry
45,Recruitment Field Officer,Direct Lines Pvt.Ltd,Colombo,Full-Time,19/05/2022 ,delivery-driving-transport
46,Delivery Handling Supervisor - Colombo,Pizza Hut Sri Lanka,Colombo,Full-Time,24/05/2022 ,delivery-driving-transport
47,"භාණ්ඩ බෙදා හැරීමේ නියෝජිත / නිලධාරී - Goods Distribution Agent / Officer | Negombo, Kandy & Kurunegala",Daraz,"Gampaha,Kandy,Kuru...",Full-Time,24/05/2022 ,delivery-driving-transport
48,Executive - Transport Management,Abans PLC,Colombo,Full-Time,24/05/2022 ,delivery-driving-transport
49,ලොරි සහකාර - එන්ඩරමුල්ල  / අවිස්සාවේල්ල | Lorry Assistant - Enderamulla/Avissawella,John Keells Logistics (Pvt) Ltd,"Colombo,Gampaha",Full-Time,24/05/2022 ,delivery-driving-transport
50,Delivery Assistant,Vasan Healthcare Lanka (Pvt) Ltd,Colombo,Full-Time,18/05/2022 ,delivery-driving-transport
51,රියදුරු - රත්මලාන | Driver - Rathmalana,Ideal Group,Colombo,Full-Time,18/05/2022 ,delivery-driving-transport
52,Three-Wheeler Delivery Drivers | Battaramulla,Connect Co (Pvt) Ltd,Colombo,Full-Time,18/05/2022 ,delivery-driving-transport
53,Uber Driver Partner - Colombo,Uber Affilitate,Colombo,Full-Time or Part-Time,18/05/2022 ,delivery-driving-transport
54,Delivery Riders - Part Time,Burger King,"Colombo,Gampaha",Part-Time,18/05/2022 ,delivery-driving-transport
55,Operation Supervisor - Peliyagoda / Enderamulla,John Keells Logistics (Pvt) Ltd,"Colombo,Gampaha",Full-Time,18/05/2022 ,delivery-driving-transport
56,Trainee Operation Supervisor (Male),John Keells Logistics (Pvt) Ltd,"Colombo,Gampaha",Full-Time,18/05/2022 ,delivery-driving-transport
57,Food Delivery / ආහාර බෙදාහැරීම - Colombo ,Ontime Fleet Service Pvt Ltd,Colombo,Full-Time,18/05/2022 ,delivery-driving-transport
58,පළපුරුදු ලොරි රථ රියදුරු | Experienced Lorry Driver - Enderamulla / Avissawella,John Keells Logistics (Pvt) Ltd,"Colombo,Gampaha",Full-Time,18/05/2022 ,delivery-driving-transport
59,Mechanic / Prime Mover Drivers - Seeduwa,Abans PLC,Gampaha,Full-Time,18/05/2022 ,delivery-driving-transport
60,Delivery Rider (Full Time) – Pelawatte,Pizza Hut Sri Lanka,Colombo,Full-Time,18/05/2022 ,delivery-driving-transport
61,Customer Relationship Officers,YOGO Lanka (Pvt) Ltd,Colombo,Full-Time,18/05/2022 ,delivery-driving-transport
62,Delivery Rider (Full Time) – Athurugiriya,Pizza Hut Sri Lanka,Colombo,Full-Time,18/05/2022 ,delivery-driving-transport
63,Delivery Riders / Senior Delivery Riders : Popeyes,Softlogic Restaurants Pvt Ltd,"Colombo,Gampaha",Full-Time or Part-Time,18/05/2022 ,delivery-driving-transport
64,ෆෝක්ලිෆ්ට් ඔපරේටර් |  Forklift Operator - Seeduwa / Peliyagoda / Enderamulla,John Keells Logistics (Pvt) Ltd,"Colombo,Gampaha",Full-Time,18/05/2022 ,delivery-driving-transport
65,Delivery Rider (Part Time) – Seeduwa,Pizza Hut Sri Lanka,Gampaha,Part-Time,18/05/2022 ,delivery-driving-transport
66,Delivery Riders / Senior Delivery Riders : Burger King,Softlogic Restaurants Pvt Ltd,"Colombo,Gampaha",Full-Time or Part-Time,18/05/2022 ,delivery-driving-transport
67,Delivery Riders - (Part-Time) - Kandy District,Pizza Hut Sri Lanka,Kandy,Part-Time,17/05/2022 ,delivery-driving-transport
68,රීච් ට්‍රක් ඔපරේටර් | Reach Truck Operator -  Peliyagoda / Seeduwa / Enderamulla,John Keells Logistics (Pvt) Ltd,"Colombo,Gampaha",Full-Time,18/05/2022 ,delivery-driving-transport
69,Delivery Rider (Part Time) – Pelawatte,Pizza Hut Sri Lanka,Colombo,Part-Time,18/05/2022 ,delivery-driving-transport
70,Delivery Rider (Full Time)  - Maharagama,Domino's Pizza Sri Lanka,Colombo,Full-Time,17/05/2022 ,delivery-driving-transport
71,Delivery Riders - (Full-Time) - Bandaragama,Pizza Hut Sri Lanka,Kalutara,Full-Time,17/05/2022 ,delivery-driving-transport
72,Delivery Riders - (Part-Time) - Colombo District,Pizza Hut Sri Lanka,Colombo,Part-Time,17/05/2022 ,delivery-driving-transport
73,Delivery Riders - (Part-Time) - Puttalam District,Pizza Hut Sri Lanka,Puttalam,Part-Time,17/05/2022 ,delivery-driving-transport
74,Delivery Rider (Full Time) – Kurunegala District ,Pizza Hut Sri Lanka,Kurunagala,Full-Time,17/05/2022 ,delivery-driving-transport
75,Delivery Rider (Full Time)  - Kottawa,Domino's Pizza Sri Lanka,Colombo,Full-Time,17/05/2022 ,delivery-driving-transport
76,රියදුරු /Driver - Heavy Vehicle /බර වාහන | Welisara/ වැලිසර,Lineage Logistics,"Colombo,Gampaha",Full-Time,17/05/2022 ,delivery-driving-transport
77,Transport Supervisor,John Keells Logistics (Pvt) Ltd,"Colombo,Gampaha",Full-Time,17/05/2022 ,delivery-driving-transport
78,Delivery Riders - (Part-Time) - Galle District,Pizza Hut Sri Lanka,Galle,Part-Time,17/05/2022 ,delivery-driving-transport
79,Delivery Riders - (Part-Time) - Gampaha District,Pizza Hut Sri Lanka,Gampaha,Part-Time,17/05/2022 ,delivery-driving-transport
