,Title,Employee,Location,type,Expire_date,catogry
109,Consulting -Digital & Emerging Technologies - Technical Project Manager ,EY Global Delivery Services,Colombo,Full-Time,24/05/2022 ,media
110,Content/SEO Manager/Blog Writer (Freelance / Work From Home),Digital Content Kings,"Colombo,WorkingFro...",Freelance,19/05/2022 ,media
111,Senior Executive / Executive - Digital Marketing,Abans PLC,Colombo,Full-Time,17/05/2022 ,media
112,Ads Specialist (Google & Facebook)  (Freelance / Work From Home),Digital Content Kings,"Colombo,WorkingFro...",Full-Time,19/05/2022 ,media
113,Senior Frontend WordPress Developer - Freelance / Work From Home,Digital Content Kings,"Colombo,WorkingFro...",Full-Time,19/05/2022 ,media
114,Business Development Manager,Cactus360 (Pvt) Ltd,Colombo,Full-Time,20/05/2022 ,media
115,Digital Marketing Coordinator ,Digital Content Kings,Colombo,Full-Time,19/05/2022 ,media
116,Digital Marketing Manager/Coordinator,Digital Content Kings,Colombo,Full-Time,19/05/2022 ,media
117,Social Media Contact Center Agents,Nawaloka Hospitals PLC,Colombo,Full-Time,24/05/2022 ,media
118,Trainee Web Designers (WORK FROM HOME) ,3CS,"Colombo,WorkingFro...",Full-Time,24/05/2022 ,media
119,Senior Frontend WordPress Developer - Full Time,Digital Content Kings,Colombo,Full-Time,19/05/2022 ,media
120,Content Creator,Cabbage Apps,Colombo,Full-Time,19/05/2022 ,media
121,Digital Advertising Specialist  - Freelance / Work From Home,Digital Content Kings,"WorkingFromHome,I...",Full-Time,19/05/2022 ,media
122,Brand Marketing and Communications Manager,Ernst & Young,Colombo,Full-Time,20/05/2022 ,media
123,Digital Marketing Coordinator   (Freelance / Work From Home),Digital Content Kings,"WorkingFromHome,I...",Full-Time,19/05/2022 ,media
124,Executive / Associate / Intern - Information Systems Audit ,Ernst & Young,Colombo,Full-Time,20/05/2022 ,media
125,Art Director,Azbow,Colombo,Full-Time,19/05/2022 ,media
126,Design and Site Engineer,Titan Engineering (Pvt) Ltd,Colombo,Full-Time,19/05/2022 ,media
127,Digital Marketing Executive,S.A.Knowledge Services (Pvt) Ltd,Colombo,Full-Time,20/05/2022 ,media
