,Title,Employee,Location,type,Expire_date,catogry
275,Call Centre Associate,XGen Group Pvt Ltd,Colombo,Full-Time,25/05/2022 ,customer-service
276,Sales Officer (Male),Park Properties (PVT) LTD,Colombo,Full-Time,25/05/2022 ,customer-service
277,Customer Service Assistant (Trainee / Experienced) - Mount Lavania,Softlogic GLOMARK,Colombo,Full-Time,25/05/2022 ,customer-service
278,Sales Executive - A/C,Abans PLC,Colombo,Full-Time,25/05/2022 ,customer-service
279,Junior Sales Executive - Panchikawatte,Ideal Group,Colombo,Full-Time,25/05/2022 ,customer-service
280,Cluster Leads / Business Development Officers/ Senior Business Development Officers - Colombo City Office,Reputed Bank in Sri Lanka,Colombo,Full-Time,25/05/2022 ,customer-service
281,Service Desk Role,HCL Technologies Lanka (Private) Limited,Colombo,Full-Time,25/05/2022 ,customer-service
282,Trainee : Sales Executive ,Millerholz (Pvt) Ltd,Colombo,Full-Time,25/05/2022 ,customer-service
283,Customer Service Assistant (Trainee / Experienced) - Nawala,Softlogic GLOMARK,Colombo,Full-Time,25/05/2022 ,customer-service
284,Sales Executive - Colombo | Jaffna | Mannar Kilinochchi | Mullaitivu,Serandib Technologies Asia (Pvt) Ltd,Colombo,Full-Time,25/05/2022 ,customer-service
285,Trolly Pusher & Baggers - Part Time - Delkanda,Softlogic GLOMARK,Gampaha,Part-Time,25/05/2022 ,customer-service
286,Customer Care Executive - In Bound Call Centre  | Wattala,Startek,Gampaha,Full-Time,25/05/2022 ,customer-service
287,Senior : Business Development Executive ,Millerholz (Pvt) Ltd,Colombo,Full-Time,25/05/2022 ,customer-service
288,මුදල් අයකැමි (නුපුහුණු) - (කාන්තා / පිරිමි) දිවයින පුරා,Keells ,IslandWide,Full-Time,25/05/2022 ,customer-service
289,Call Center Executives,Zeus BPO,Colombo,Full-Time,25/05/2022 ,customer-service
290,Customer Care Executive - Out Bound Call Centre | Wattala,Startek,Gampaha,Full-Time,25/05/2022 ,customer-service
291,Technical Officer - Maintenance ,GTA Refrigeration Private Limited,Colombo,Full-Time,20/05/2022 ,customer-service
292,Sales Staff,Chads International,Colombo,Full-Time,20/05/2022 ,customer-service
293,Sales Executive ,Millerholz (Pvt) Ltd,Colombo,Full-Time,20/05/2022 ,customer-service
294,"Customer Care Executive | Hindi, Malayalam, Telugu, Bengali, Arabic ",Axis BPO,Colombo,Full-Time,20/05/2022 ,customer-service
295,Front Office Receptionist - Oman | Male,Al Sadarah Hotel Apartments,"ForeignJob,Island...",Full-Time,20/05/2022 ,customer-service
