,Title,Employee,Location,type,Expire_date,catogry
93,Tech Lead - Web Technologies ,4axis Solutions (Pvt) Ltd,Colombo,Full-Time,25/05/2022 ,it-hware
94,Project Manager,Ataraxia Capital Partners,Colombo,Full-Time,26/05/2022 ,it-hware
95,Executive/Senior Executive – Technology Advisory Services ,BDO Partners,Colombo,Full-Time,26/05/2022 ,it-hware
96,IT Executive,JF&I Packaging (Pvt) Ltd,Colombo,Full-Time,25/05/2022 ,it-hware
97,Senior Software Engineer MVC/.NET Developer ,KriyaGo,Colombo,Full-Time,25/05/2022 ,it-hware
98,Senior SQL and SSRS Developer,KriyaGo,Colombo,Full-Time,25/05/2022 ,it-hware
99,Senior Frontend Engineer | Voice IQ,KandianPro Pvt Ltd,Colombo,Full-Time,25/05/2022 ,it-hware
100,Support Services Manager,Soundmouse - A High Tech UK Company,Colombo,Full-Time,25/05/2022 ,it-hware
101,Java Developer,BlueRipples Technologies Global Ltd,"WorkingFromHome,I...",Full-Time,25/05/2022 ,it-hware
102,Senior Software Engineer - Java,Kognitiv Corporation,"Colombo,WorkingFro...",Full-Time,25/05/2022 ,it-hware
103,IT Project Manager,Silk Road Partners (Pvt) Ltd,Colombo,Full-Time,25/05/2022 ,it-hware
104,Internship (Information Security / Information Technology Risk / Information System Auditing),Citizens Development Business Finance PLC (CDB),"Colombo,IslandWide",Full-Time,25/05/2022 ,it-hware
105,DevOps Engineer - AWS,Kognitiv Corporation,"WorkingFromHome,I...",Full-Time,25/05/2022 ,it-hware
106,DevOps Engineer - Azure,Kognitiv Corporation,"Colombo,WorkingFro...",Full-Time,25/05/2022 ,it-hware
107,Business Analyst,HCL Technologies Lanka (Private) Limited,Colombo,Full-Time,25/05/2022 ,it-hware
108,Senior DevOps Engineer - Azure,Kognitiv Corporation,"Colombo,WorkingFro...",Full-Time,25/05/2022 ,it-hware
109,Information Technology Officer,Pizza Hut Sri Lanka,Colombo,Full-Time,25/05/2022 ,it-hware
110,Cyber Security Engineer,Safe Culcha,Colombo,Full-Time,24/05/2022 ,it-hware
111,Senior Service Delivery Engineer/ Service Delivery Engineer ,Wavenet International (Pvt) Ltd,Colombo,Full-Time,24/05/2022 ,it-hware
112,Software Engineer,Codimite (PVT) LTD,Colombo,Full-Time,24/05/2022 ,it-hware
113,Front-End Developer,Akto Solutions,Colombo,Full-Time,24/05/2022 ,it-hware
114,Software Engineer (.NET),Cloud Permits,Colombo,Full-Time,24/05/2022 ,it-hware
115,Angular Developer ,ESyntaxis (Pvt) Ltd,Colombo,Full-Time,24/05/2022 ,it-hware
116,Senior Front-End Developers,Smashy Design (Pvt) Ltd,Colombo,Full-Time,24/05/2022 ,it-hware
117,Cyber Security Consultant,Safe Culcha,Colombo,Full-Time,24/05/2022 ,it-hware
118,Frontend Developer (Temporary Work From Home),SilverStripers LTD,"Colombo,WorkingFro...",Full-Time,24/05/2022 ,it-hware
119,Senior Software Engineer (.NET),Cloud Permits,Colombo,Full-Time,24/05/2022 ,it-hware
120,Senior Software Engineer – Java - Work from Home,Aeturnum Lanka Private Limited,"Colombo,WorkingFro...",Full-Time,24/05/2022 ,it-hware
121,Associate Database Engineer,Hitachi Digital Payment Solutions Limited,Colombo,Full-Time,24/05/2022 ,it-hware
122,Senior DevOps Engineer - Work from Home,Aeturnum Lanka Private Limited,"Colombo,WorkingFro...",Full-Time,24/05/2022 ,it-hware
123,Software Architect - Work from Home,Aeturnum Lanka Private Limited,"Colombo,WorkingFro...",Full-Time,24/05/2022 ,it-hware
124,Senior Software Engineer – ReactJS - Work from Home,Aeturnum Lanka Private Limited,"Colombo,WorkingFro...",Full-Time,24/05/2022 ,it-hware
125,Senior Network Systems Engineer,VS Information Systems (Pvt) Ltd,Colombo,Full-Time,24/05/2022 ,it-hware
126,Internship Training Opportunities - IT/Engineering,Dialog Finance PLC,Colombo,Full-Time,24/05/2022 ,it-hware
127,Application / Functional Consultant,M.SaaS Lanka (Pvt) Ltd,Colombo,Full-Time,24/05/2022 ,it-hware
128,Tech Lead - JAVA - Work from Home,Aeturnum Lanka Private Limited,"Colombo,WorkingFro...",Full-Time,24/05/2022 ,it-hware
129,ICT Teacher - Primary Section (National Curriculum),Musaeus College,Colombo,Full-Time,24/05/2022 ,it-hware
130,IT Support - McDonald's - KUWAIT,FHS Travels & Tours,"ForeignJob,Island...",Full-Time,24/05/2022 ,it-hware
131,Consulting -Digital & Emerging Technologies - Technical Project Manager ,EY Global Delivery Services,Colombo,Full-Time,24/05/2022 ,it-hware
132,Digital Architecture – Manager (Solution Architect),EY Global Delivery Services,Colombo,Full-Time,24/05/2022 ,it-hware
133,Senior Business Analyst,Hitachi Digital Payment Solutions Limited,Colombo,Full-Time,24/05/2022 ,it-hware
134,FRESHERS : Analyst - Infrastructure Services,HCL Technologies Lanka (Private) Limited,Colombo,Full-Time,24/05/2022 ,it-hware
135,Business Development Executive - Male,Ninehearts,Colombo,Full-Time,24/05/2022 ,it-hware
136,Associate Sales Executive,Hitachi Digital Payment Solutions Limited,Colombo,Full-Time,24/05/2022 ,it-hware
