,Title,Employee,Location,type,Expire_date,catogry
93,Crew Member / Senior Crew Member | Katunayake - BIA,Burger King,Gampaha,Full-Time,25/05/2022 ,hospitality
94,Waiters,Malay Fast Foods (Pvt) Ltd,Colombo,Full-Time,25/05/2022 ,hospitality
95,Senior Sous Chef ,Malay Fast Foods (Pvt) Ltd,Colombo,Full-Time,25/05/2022 ,hospitality
96,Chef De Paritie / Commi I/II/III / Kitchen Trainees,Redbox,Colombo,Full-Time,25/05/2022 ,hospitality
97,Restaurant Manager | Ahangama - Galle,Concordia Investments Pvt Ltd,Galle,Full-Time,25/05/2022 ,hospitality
98,Commi II  (Male),Ella Flower Garden Resort,Badulla,Full-Time,25/05/2022 ,hospitality
99,Commi I (Male),Ella Flower Garden Resort,Badulla,Full-Time,25/05/2022 ,hospitality
100,Crew Member - (Full Time) - Nittambuwa,Domino's Pizza Sri Lanka,Gampaha,Full-Time,25/05/2022 ,hospitality
101,Cooks / Waiters,Redbox,Colombo,Full-Time,25/05/2022 ,hospitality
102,Manager Trainee – 28 Nos. / Saudi Arabia,FHS Travels & Tours,"ForeignJob,Island...",Full-Time,25/05/2022 ,hospitality
103,Crew Member - (Full Time) - Kolonnawa ,Domino's Pizza Sri Lanka,Colombo,Full-Time,25/05/2022 ,hospitality
104,Crew Member - (Full Time) - Mathugama ,Domino's Pizza Sri Lanka,Kalutara,Full-Time,25/05/2022 ,hospitality
105,Crew Member - (Full Time) - Ragama,Domino's Pizza Sri Lanka,Gampaha,Full-Time,25/05/2022 ,hospitality
106,පිහිනුම් තටාක / ව්‍යායාම මධ්‍යස්ථාන සහයක  /  අධීක්‍ෂක / බහු කාර්යය කාර්මික ශිල්පීන් / විදුලි කාර්මික ශිල්පීන් | Swimming Pools / Fitness Center Assistants / Supervisors / Multipurpose Technicians / Electricians,Realty Management Services (Pvt) Ltd,Colombo,Full-Time,25/05/2022 ,hospitality
107,Crew Member - (Full Time) - Kotahena ,Domino's Pizza Sri Lanka,Colombo,Full-Time,25/05/2022 ,hospitality
108,Crew Member - (Full Time) - Katugasthota,Domino's Pizza Sri Lanka,Kandy,Full-Time,25/05/2022 ,hospitality
109,Pastry Kitchen - Sous Chef - Commis I,Jagro (Pvt) Ltd,Colombo,Full-Time,25/05/2022 ,hospitality
110,Walk In interview : සූපවේදී - Senior Chef De Partie ,Durdans Hospital,Colombo,Full-Time,24/05/2022 ,hospitality
111,Maintenance Assistant  | Kolonnawa,Tea Avenue Pvt Ltd,Colombo,Full-Time,17/05/2022 ,hospitality
112,Sous Chef / Commis I / Commis II,Body Doc Fitness and Wellness Pavilion (Pvt) Ltd,Colombo,Full-Time,24/05/2022 ,hospitality
113,Crew Members - Rajagiriya / Mount Lavinia / Colombo 03,Subway Development Pvt Ltd,Colombo,Full-Time,25/05/2022 ,hospitality
114,Delivery Handling Supervisor - Colombo,Pizza Hut Sri Lanka,Colombo,Full-Time,24/05/2022 ,hospitality
115,Cooks ,SUPERFOOD,Colombo,Full-Time,24/05/2022 ,hospitality
116,Chief Operations Officer - Cafe Sector,Softlogic Restaurants Pvt Ltd,Colombo,Full-Time,24/05/2022 ,hospitality
117,කොමිස් II - බේකර් | Commis II - Baker ,Durdans Hospital,Colombo,Full-Time,24/05/2022 ,hospitality
118,කොමි II - Commis II,Durdans Hospital,Colombo,Full-Time,24/05/2022 ,hospitality
119,Commi i / Commi ii / Commi iii,Softlogic Retail (Pvt) Ltd,Colombo,Full-Time,24/05/2022 ,hospitality
120,Head Chef,Cafe Kumbuk,Colombo,Full-Time,24/05/2022 ,hospitality
121,McDonald’s- Kuwait Service Crew (Males & Females) | මැක්ඩොනල්ඩ්ස් - කුවේට් සේවා කාර්ය මණ්ඩලය (පිරිමි සහ ගැහැණු),FHS Travels & Tours,"ForeignJob,Island...",Full-Time,24/05/2022 ,hospitality
122,Team Leader  - One Galle Face,be.k Desserts,Colombo,Full-Time,24/05/2022 ,hospitality
123,Housekeeping Supervisor | Female,Nawaloka Hospitals PLC,Colombo,Full-Time,24/05/2022 ,hospitality
124,McDonald’s- Kuwait Guest Relations Leader (Males & Females) ‍| මැක්ඩොනල්ඩ්ස් - කුවේට් ආගන්තුක සබඳතා නායක (පිරිමි සහ ගැහැණු),FHS Travels & Tours,"ForeignJob,Island...",Full-Time,24/05/2022 ,hospitality
125,Sous Chef ,Cafe Kumbuk,Colombo,Full-Time,24/05/2022 ,hospitality
126,Store Keeper - Katunayake BIA,Burger King,Gampaha,Full-Time,24/05/2022 ,hospitality
127,General Manager ,G.M.T. Sorabora Village Hotel (Pvt)Ltd,Badulla,Full-Time,24/05/2022 ,hospitality
128,Guest Relations Manager,Softlogic Restaurants Pvt Ltd,Colombo,Full-Time,24/05/2022 ,hospitality
129,Chef - CDP Level - AUSTRALIA ,FHS Travels & Tours,"ForeignJob,Island...",Full-Time,24/05/2022 ,hospitality
