,Title,Employee,Location,type,Expire_date,catogry
46,Analyst – Business Transformation | Ekala - Ja Ela,Accenture Lanka,"Colombo,Gampaha",Full-Time,26/05/2022 ,engineering
47,Senior Business Analyst ,ICT Agency of Sri Lanka,Colombo,Part-Time,26/05/2022 ,engineering
48,Salesforce Consultant / Lead ,Creative Software,Colombo,Full-Time,26/05/2022 ,engineering
49,Interior Designer / Draftsman,WIDAC Commercial Interiors (Pvt) Ltd,Colombo,Full-Time,26/05/2022 ,engineering
50,BMS Technician (Building Management Systems) / BMS කාර්මිකයින්  (ගොඩනැගිලි කළමනාකරණ පද්ධති),ASSOCIATED ENGINEERING,"ForeignJob,Island...",Contract Basis,25/05/2022 ,engineering
51,Marketing Coordinator ,Company Name Withheld 2,Colombo,Full-Time,26/05/2022 ,engineering
52,Nursery Manager | තවාන් කළමනාකරු,Ramya Horticulture (Pvt) Ltd,Gampaha,Full-Time,25/05/2022 ,engineering
53,Drupal Engineer (Work From Home) ,Soft Curve Technologies,"WorkingFromHome,I...",Full-Time,26/05/2022 ,engineering
54,Network Planning Executive - Projects,Unilever Sri Lanka,Colombo,Full-Time,25/05/2022 ,engineering
55,Manager - Business Analytics,Unilever Sri Lanka,Colombo,Full-Time,26/05/2022 ,engineering
56,Marketing Executives,Green Engineering Systems (Pvt) Ltd,"Gampaha,Colombo",Full-Time,26/05/2022 ,engineering
57,Shift Manager/Engineer,Unilever Sri Lanka,Colombo,Full-Time,26/05/2022 ,engineering
58,Automobile Engineer - Male,Sri Lanka Navy,Colombo,Permanent,05/06/2022 ,engineering
59,Senior Production Manager ,JoLanka (Pvt) Ltd.,"Galle,Colombo,Kalu...",Full-Time,26/05/2022 ,engineering
60,Lead Devops Engineer ,Creative Software,Colombo,Full-Time,25/05/2022 ,engineering
61,Deputy Analyst (Junior Executive) – Procurement ,Accenture Lanka,Gampaha,Full-Time,25/05/2022 ,engineering
62,රැකියා ඇබෑර්තු -  විදුලි කාර්මික ශිල්පීන් -  රාගම,Realty Management Services (Pvt) Ltd,Colombo,Full-Time,25/05/2022 ,engineering
63,Engineering / Maintenance Coordinator  - Office In Charge (HVAC & R),GTA Refrigeration Private Limited,Colombo,Full-Time,25/05/2022 ,engineering
64,Contract Specialist (International),AEC KUWAIT ,Colombo,Contract Basis,24/05/2022 ,engineering
65,පැස්සුම් කරුවන් - ඒකල | Welders - Ekala ,Solex Group of Companies,Gampaha,Full-Time,25/05/2022 ,engineering
66,Interior Designer ,Kitchen and Bedroom Pvt Ltd,Colombo,Full-Time,25/05/2022 ,engineering
67,විදුලි කාර්මික ශිල්පීන්  /සිවිල් කාර්මික ශිල්පීන් /ජලනල කාර්මික ශිල්පීන් - කොළඹ / ජා-එලා,Realty Management Services (Pvt) Ltd,"Colombo,Gampaha",Full-Time,25/05/2022 ,engineering
68,ලෙත් / මිලින් මැෂින් ඔපරේටර්ස්වරුන් -  ඒකල / පෑලියගොඩ / ගනේමුල්ල | Lath / Milling Machine Operators - Ekala / Peliyagoda / Ganemulla,Solex Group of Companies,Gampaha,Full-Time,25/05/2022 ,engineering
69,CAD Designer ,Kitchen and Bedroom Pvt Ltd,Colombo,Full-Time,25/05/2022 ,engineering
70,Executive - Compliance,Texlan Center (Pvt) Ltd,Gampaha,Full-Time,24/05/2022 ,engineering
