,Title,Employee,Location,type,Expire_date,catogry
46,ගෘහ විදුලි උපකරණ කාර්මික ශිල්පීන් - Household Electrical Appliances Technician | Wellawatta,Abans PLC,Colombo,Full-Time,25/05/2022 ,electronics
47,පිහිනුම් තටාක / ව්‍යායාම මධ්‍යස්ථාන සහයක  /  අධීක්‍ෂක / බහු කාර්යය කාර්මික ශිල්පීන් / විදුලි කාර්මික ශිල්පීන් | Swimming Pools / Fitness Center Assistants / Supervisors / Multipurpose Technicians / Electricians,Realty Management Services (Pvt) Ltd,Colombo,Full-Time,25/05/2022 ,electronics
48,Maintenance – Supervisor ,Pizza Hut Sri Lanka,Colombo,Full-Time,26/05/2022 ,electronics
49,Trainee / Electronic Technician,Abans PLC,Colombo,Full-Time,25/05/2022 ,electronics
50,Sales Executive | Wattala,Softlogic Retail (Pvt) Ltd,Gampaha,Full-Time,24/05/2022 ,electronics
51,Project Management Engineer ,KRAMSKI Lanka (Pvt) Limited,Colombo,Full-Time,18/05/2022 ,electronics
52,Executive - Transport Management,Abans PLC,Colombo,Full-Time,24/05/2022 ,electronics
53,Electrician,Nawaloka Hospitals PLC,Colombo,Full-Time,24/05/2022 ,electronics
54,Business Development Executive ,Kay Jay Electronics (Pvt) Ltd,Colombo,Full-Time,24/05/2022 ,electronics
55,විදුලි කාර්මික ශිල්පීන් - Electrician ,Durdans Hospital,Colombo,Full-Time,24/05/2022 ,electronics
56,Senior Executive Robotic Process Automation,InfoMate (Pvt) Ltd,Colombo,Full-Time,24/05/2022 ,electronics
57,Electrical Technician/ විදුලි කාර්මික - Rathmalana - රත්මලාන.,Associated Battery Manufacturers (Ceylon) Limited,Colombo,Full-Time,24/05/2022 ,electronics
58,Car Assembly Plant Vacancies in Finland ,FHS Travels & Tours,"ForeignJob,Island...",Full-Time,24/05/2022 ,electronics
59,Technical Officer - Electrical,HDFC Bank of Sri Lanka,Colombo,Full-Time,24/05/2022 ,electronics
60,Technicians & Electricians - Yakkala,Green Light Solar Lanka (Pvt) Ltd,"Colombo,Gampaha",Full-Time,19/05/2022 ,electronics
61,Executive Machine Operator - Katunayake | Male,Ceylon Waste Management Refinery (Private) Limited,"Gampaha,Colombo",Full-Time,23/05/2022 ,electronics
62,Engineer - Enterprise Solutions Engineering,Dialog Axiata PLC,Colombo,Full-Time,30/05/2022 ,electronics
63,General Maintenance Technician - Male,LOLC Holdings PLC,Colombo,Full-Time,23/05/2022 ,electronics
64,Operation Manager/Operation Engineer - Katunayake | Male,Ceylon Waste Management Refinery (Private) Limited,"Gampaha,Colombo",Full-Time,23/05/2022 ,electronics
65,Auto AC Electrician - Vavuniya,Ideal Group,Vavuniya,Full-Time,22/05/2022 ,electronics
66,Senior Executive - Network and System Provisioning,Dialog Axiata PLC,Colombo,Full-Time,20/05/2022 ,electronics
67,Executive/Senior - Sales/Marketing - Colombo,Norisys Technology Limited,Colombo,Full-Time,19/05/2022 ,electronics
68,Maintenance Technician | AMW | Union Place,Associated Motorways (Pvt) Limited (AMW),Colombo,Full-Time,24/05/2022 ,electronics
69,Design and Site Engineer,Titan Engineering (Pvt) Ltd,Colombo,Full-Time,19/05/2022 ,electronics
70,Power Electrical Technician,Solex Group of Companies,"Colombo,Gampaha",Full-Time,18/05/2022 ,electronics
71,McDonald’s- Saudi Arabia - Maintenance - Male | මැක්ඩොනල්ඩ්ස් - සෞදි අරාබිය - නඩත්තු කිරීම - පුරුෂ,FHS Travels & Tours,"ForeignJob,Island...",Full-Time,18/05/2022 ,electronics
